       58099.015       25.127217       21.216459
       58099.036       34.925500       21.211285
       58099.056       4.9268960       21.205206
       58099.097       8.6315710       21.198494
       58099.117       5.6557460       21.200796
       58099.138      0.11537600       21.184214
       58099.158       25.803357       21.183199
       58099.179       1.6435020       21.172123
       58099.199       18.186833       21.169277
       58099.220       11.957991       21.162861
       58099.240       27.424506       21.162817
       58099.261       5.6888810       21.154419
       58099.281      -5.2934130       21.150520
       58099.301       2.6854130       21.141201
       58099.322       8.7292800       21.147024
       58099.342       7.3702120       21.129763
       58099.363       10.836329       21.119974
       58099.383       28.203119       21.117956
       58099.404      -15.659416       21.113232
       58099.444       12.020418       21.108206
       58099.465       47.174910       21.097225
       58099.485      -1.1709750       21.092474
       58099.506       4.1818740       21.093285
       58099.526       8.0762090       21.088594
       58099.547       31.268708       21.086479
       58099.587      -20.058112       21.073633
       58099.608      -16.217255       21.066145
       58099.628      -3.4846040       21.094452
       58099.649       4.2098600       21.060341
       58099.669       25.892187       21.052938
       58099.690      -2.9281850       21.048321
       58099.710      -2.4756180       21.049778
       58099.730      -18.199725       21.055624
       58099.751      -14.974442       21.036594
       58099.771      -6.3156090       21.033831
       58099.792      -11.848768       21.027494
       58099.833       3.6722240       21.012905
       58099.853       14.671936       21.019455
       58099.874       13.095586       21.000685
       58099.894      -19.411332       20.992962
       58099.914      -9.4784790       20.988455
       58099.935       12.331884       20.981031
       58099.955      -37.400580       20.972324
       58099.976       4.3558680       20.972979
       58099.996      -12.589898       20.961128
       58100.017      -10.557033       20.951311
       58100.037       2.4697650       20.953100
       58100.057      -59.341845       20.938185
       58100.078      -8.3220300       20.937937
       58100.098       8.7579540       20.928587
       58100.119      -14.251102       20.924488
       58100.139       2.6055160       20.922321
       58100.160      -42.489970       20.920597
       58100.180      -9.3363200       20.908630
       58100.200      -17.767168       20.907598
       58100.221      -3.8671910       20.894417
       58100.241      -30.190643       20.890148
       58100.262      -6.2476410       20.883652
       58100.282       6.5124080       20.873217
       58100.323      -32.410516       20.865036
       58100.344      -14.304908       20.861500
       58100.364      -9.6280610       20.856670
       58100.384      -9.7978450       20.848951
       58100.405      -17.806944       20.846832
       58100.425      -21.180404       20.839241
       58100.446      -17.974580       20.833324
       58100.466      -27.519760       20.832184
       58100.487     -0.81776700       20.820459
       58100.507      -31.710527       20.821632
       58100.527      -1.2195060       20.814919
       58100.568      -9.2075440       20.799587
       58100.589      -13.362419       20.796818
       58100.609      -23.771366       20.788748
       58100.650       38.453813       20.775192
       58100.670       9.0167180       20.768236
       58100.691      -10.260423       20.767693
       58100.711     -0.80449600       20.760004
       58100.732       13.070670       20.756748
       58100.752       1.0154230       20.742435
       58100.773      -20.127908       20.743864
       58100.813      -13.292287       20.737358
       58100.834      -12.445825       20.727747
       58100.854       10.402496       20.716213
       58100.875      -4.4955760       20.711199
       58100.895       2.1228150       20.705753
       58100.916       4.0625280       20.700996
       58100.936       5.4688780       20.697943
       58100.957      -25.067626       20.686472
       58100.977       60.106258       20.681522
       58101.018      -14.885375       20.674042
       58101.059      -16.765529       20.662481
       58101.079       3.6644150       20.662090
       58101.100      -21.308452       20.659124
       58101.120      -27.061879       20.651726
       58101.140      -7.5473230       20.646782
       58101.161      -23.289790       20.642391
       58101.181      -19.021886       20.634291
       58101.202       9.1340280       20.626173
       58101.222       1.9870330       20.618744
       58101.243      -17.977314       20.613222
       58101.263       1.2739080       20.603504
       58101.304      -3.2419500       20.591379
       58101.324      -5.3396240       20.585251
       58101.345      -19.761357       20.583643
       58101.365      -23.915989       20.579067
       58101.386       1.8974960       20.574429
       58101.406       9.7680650       20.564669
       58101.426      -8.8601560       20.565996
       58101.447      -24.266028       20.560944
       58101.467       31.411435       20.554235
       58101.488      -8.2277990       20.546812
       58101.508      -10.639206       20.541285
       58101.529      -27.759729       20.539623
       58101.549      -49.871646       20.527529
       58101.570      -25.915907       20.529257
       58101.590      -36.208263       20.520300
       58101.610      -24.317191       20.513409
       58101.631      -38.177179       20.508709
       58101.651      -17.325314       20.502802
       58101.672      -14.685096       20.492121
       58101.692      -28.443081       20.497686
       58101.713      -42.957671       20.485001
       58101.733      -5.1821510       20.479094
       58101.753      -4.9880050       20.478308
       58101.794      -22.724382       20.463476
       58101.815      -16.405363       20.459770
       58101.835      -24.199385       20.461071
       58101.856      -10.724740       20.444586
       58101.876      -18.442056       20.450104
       58101.917      -17.681683       20.431192
       58101.937      -2.2438790       20.424427
       58101.958      -7.5870870       20.423309
       58101.978      -6.6939910       20.415451
       58101.999      -15.854364       20.418871
       58102.019      -3.6483020       20.409712
       58102.039      -16.720502       20.402477
       58102.060      -12.622553       20.400248
       58102.080      -8.1207310       20.386564
       58102.101      -15.923579       20.388094
       58102.121      -8.4019300       20.389725
       58102.142      -13.011135       20.375944
       58102.162      -26.868780       20.368071
       58102.183      -22.061426       20.360426
       58102.203      -22.180405       20.341648
       58102.223      -13.501098       20.346905
       58102.244      -27.725270       20.344934
       58102.285      -3.4495000       20.341009
       58102.305      -10.192096       20.332037
       58102.326      -1.9621740       20.318453
       58102.346      -8.4102820       20.320105
       58102.366      -38.294361       20.315287
       58102.387      -23.279669       20.310637
       58102.407      -16.968346       20.307293
       58102.428      -7.7792220       20.304449
       58102.448      -9.6960340       20.298769
       58102.469      -13.918911       20.296585
       58102.489      -20.176526       20.286604
       58102.530      -25.949535       20.272266
       58102.571      -15.437928       20.260292
       58102.591      -6.9475790       20.256014
       58102.612      -24.322150       20.258589
       58102.632      -10.685215       20.253437
       58102.652      -9.2440270       20.247694
       58102.673      -11.355826       20.241575
       58102.693      -29.334721       20.232004
       58102.714      -24.599259       20.236689
       58102.734      -32.581104       20.223991
       58102.796      -28.167504       20.205711
       58102.816      -19.463522       20.202339
       58102.836      -20.890252       20.202257
       58102.857       2.2982050       20.193888
       58102.877      -8.8067980       20.193195
       58102.898      -34.881003       20.191549
       58102.918      -11.418313       20.185173
       58102.939      -3.6796570       20.178911
       58102.959      -19.074055       20.169214
       58102.979      -5.7291370       20.161816
       58103.000      0.74615600       20.162453
       58103.020      -15.686273       20.154758
       58103.041      -12.523092       20.144651
       58103.061      -22.918208       20.150518
       58103.082       1.3675700       20.143541
       58103.102      -21.851613       20.132385
       58103.122      -37.349399       20.132652
       58103.143      -12.790960       20.117208
       58103.163      -22.793928       20.118212
       58103.184      -8.9714050       20.116127
       58103.204      -31.685478       20.098026
       58103.225      -8.9388730       20.098190
       58103.266     -0.46138500       20.088873
       58103.286      -9.9482200       20.088856
       58103.306      -13.413182       20.079969
       58103.327      -37.223660       20.070890
       58103.347      -8.2454820       20.073814
       58103.368      -6.7741900       20.072084
       58103.388      -10.662708       20.064314
       58103.429      -13.442850       20.053617
       58103.449      -3.8859580       20.053434
       58103.470      -11.202991       20.047007
       58103.511      -4.4926840       20.027409
       58103.531      -9.2925990       20.027975
       58103.552       3.2195120       20.023039
       58103.572      -6.4415880       20.025362
       58103.592      -19.686118       20.019672
       58103.613      -15.638433       20.016413
       58103.633     -0.24836100       20.014015
       58103.654      -25.839475       19.999203
       58103.674      -9.7409100       19.994257
       58103.695      -9.3723160       19.998978
       58103.715      0.18854100       19.997116
       58103.756      -17.686406       19.978279
       58103.776      -22.324921       19.970123
       58103.797      -36.541960       19.960363
       58103.817      -11.491697       19.960609
       58103.838      -7.8969190       19.959360
       58103.858      -11.642902       19.953510
       58103.879      -9.0145390       19.943844
       58103.899      -27.908345       19.944235
       58103.919      -22.492597       19.943172
       58103.940      -12.591526       19.936678
       58103.960      -15.973538       19.930426
       58103.981       17.977483       19.922621
       58104.001      -16.906025       19.928762
       58104.022       13.390908       19.920858
       58104.042      -8.3999360       19.912052
       58104.062      -24.099945       19.911427
       58104.083       4.2302580       19.911982
       58104.103      -10.955716       19.892136
       58104.124    -0.077926000       19.892929
       58104.144       19.757564       19.887426
       58104.165      -9.8825730       19.884760
       58104.185      -6.2582820       19.875235
       58104.205      -24.783962       19.878401
       58104.246       9.1019010       19.864759
       58104.267      -6.6367200       19.858828
       58104.287      -2.2291600       19.859371
       58104.308      -26.318716       19.850418
       58104.328      -7.7723620       19.843994
       58104.348      -16.256031       19.842234
       58104.369      -11.112140       19.837246
       58104.389       9.3428290       19.829453
       58104.410      -10.735195       19.822214
       58104.430      -16.846527       19.818600
       58104.451     0.013640000       19.823597
       58104.492      -19.461416       19.815203
       58104.512      -29.086269       19.804689
       58104.532      -15.582044       19.796030
       58104.553      -2.3101170       19.795391
       58104.573      -13.484304       19.783571
       58104.594      -9.1516980       19.784702
       58104.614      -25.119456       19.783344
       58104.635       7.4146520       19.775398
       58104.655       45.302823       19.763897
       58104.675      -7.2978000       19.764444
       58104.696      -13.107791       19.757544
       58104.737      -6.0223130       19.746370
       58104.757      -19.424203       19.738737
       58104.778      -15.344899       19.735331
       58104.798       4.5171860       19.742912
       58104.818      -25.047705       19.739609
       58104.839      -40.277819       19.721546
       58104.859      -26.112027       19.713255
       58104.880     -0.25776600       19.714863
       58104.900       10.407472       19.712797
       58104.921      -60.580688       19.701344
       58104.941      -3.4765480       19.713369
       58104.961      -33.211995       19.698309
       58104.982      -2.2850030       19.704908
       58105.002      -4.3328070       19.696995
       58105.023      -13.521476       19.691774
       58105.043       6.0899280       19.683374
       58105.064       35.494313       19.679178
       58105.084      -33.333017       19.679005
       58105.105      -32.856014       19.682877
       58105.125      -36.143580       19.669138
       58105.145      -11.134264       19.663107
       58105.166       11.046947       19.663845
       58105.186      -8.5302420       19.671009
       58105.227      -1.3360650       19.648096
       58105.248       10.861154       19.639626
       58105.268      -6.5228380       19.633270
       58105.288       14.344776       19.630383
       58105.309       13.139259       19.625740
       58105.329       5.4989210       19.622440
       58105.350      -2.9421250       19.614918
       58105.370      -5.3235310       19.611053
       58105.391      -2.7132500       19.608267
       58105.411      -20.030076       19.603495
       58105.431      -30.225669       19.598032
       58105.452      -1.4396740       19.600626
       58105.472      -3.2499110       19.589476
       58105.493       8.7528330       19.598705
       58105.513      -25.985054       19.590113
       58105.534       9.4730170       19.584490
       58105.554      -4.8829650       19.560289
       58105.575      -4.4857170       19.570625
       58105.595      -8.3021600       19.565166
       58105.615       12.259272       19.566124
       58105.636       4.1037180       19.561346
       58105.656      -6.7719970       19.554434
       58105.677       7.6889080       19.543428
       58105.718      -4.4072510       19.547897
       58105.738      -6.7424570       19.529320
       58105.758       9.3420170       19.540623
       58105.779      -11.225073       19.530163
       58105.799       11.454617       19.524467
       58105.820     -0.18906000       19.520203
       58105.840      -5.8007320       19.517447
       58105.861      -25.161549       19.505632
       58105.881       2.2494000       19.505026
       58105.901       9.4733930       19.499006
       58105.922      -10.680219       19.495085
       58105.963      0.52446800       19.483910
       58105.983       10.576281       19.483284
       58106.004       4.0983410       19.486240
       58106.024       16.579814       19.471872
       58106.044      -9.4215640       19.469294
       58106.065       8.0188170       19.471127
       58106.085      -29.893335       19.468473
       58106.106       7.6626590       19.468182
       58106.126       1.7514430       19.453398
       58106.147      -11.683609       19.446087
       58106.167       4.4387780       19.448959
       58106.208      0.67140600       19.431477
       58106.228       10.025894       19.434626
       58106.249       10.390828       19.429747
       58106.269       8.4037870       19.424484
       58106.290      -7.2995980       19.415890
       58106.310       26.510454       19.419060
       58106.331      -3.1627670       19.413132
       58106.351       18.522813       19.403000
       58106.371       14.855224       19.405977
       58106.392       8.3855530       19.393229
       58106.412       14.604226       19.398693
       58106.453      -9.8775490       19.392885
       58106.474      0.90019300       19.377825
       58106.494       4.3755510       19.377111
       58106.514       16.507566       19.375875
       58106.535       11.132705       19.369871
       58106.555      -20.736837       19.355581
       58106.576      -8.8385980       19.362408
       58106.596      -7.2140280       19.359615
       58106.617      -3.3604540       19.359573
       58106.637      -20.900953       19.344118
       58106.657       9.8066010       19.342751
       58106.719       6.8016550       19.334415
       58106.739      -1.4472310       19.331593
       58106.760       6.9382350       19.324780
       58106.780       11.754235       19.333397
       58106.801       20.403420       19.319008
       58106.841       7.7935660       19.313278
       58106.862      -2.4171730       19.311344
       58106.882       5.2821280       19.304522
       58106.903       32.469013       19.298620
       58106.944      -10.967002       19.287050
       58106.964       11.138741       19.285795
       58106.984       1.9895160       19.279819
       58107.005       20.621792       19.274874
       58107.025      -12.005188       19.271572
       58107.046       10.109106       19.267826
       58107.066       27.298988       19.265591
       58107.087       7.5273560       19.265142
       58107.107       8.0482270       19.258953
       58107.127       21.580175       19.246063
       58107.148      0.53482600       19.253077
       58107.168       7.9125890       19.247307
       58107.189      -22.859925       19.247227
       58107.209       3.6368370       19.241638
       58107.230       17.216966       19.237026
       58107.250      -6.0308710       19.226851
       58107.270      -3.1323910       19.228788
       58107.291       38.991241       19.217833
       58107.311       30.044696       19.219610
       58107.332       15.977228       19.210777
       58107.352      -8.0022480       19.208071
       58107.373       4.2593640       19.202471
       58107.393       13.463636       19.202635
       58107.434       12.462680       19.194485
       58107.454       13.560628       19.187294
       58107.475       29.572190       19.188686
       58107.495       36.494995       19.174942
       58107.516       3.0993100       19.181581
       58107.536       7.2529590       19.177567
       58107.557       18.853793       19.173395
       58107.577       20.031064       19.164530
       58107.597       8.9386400       19.162189
       58107.618     -0.49452100       19.154051
       58107.638       7.4570870       19.149836
       58107.679      -2.9199990       19.145779
       58107.700      -2.6145200       19.130762
       58107.740       25.451599       19.136936
       58107.761      -13.490921       19.122135
       58107.781     -0.55651800       19.113523
       58107.802       12.666141       19.109085
       58107.822      -12.004722       19.109392
       58107.843       10.360665       19.101780
       58107.863      -12.259876       19.097864
       58107.884       2.0995790       19.102146
       58107.904      -1.7783370       19.099035
       58107.924       6.7319310       19.089598
       58107.945       13.007685       19.089449
       58107.965       9.7912390       19.071472
       58107.986       19.519997       19.069714
       58108.006       1.8621270       19.067263
       58108.027      -23.821398       19.067095
       58108.047       36.916214       19.065796
       58108.067       14.652625       19.061108
       58108.088       3.1770430       19.063072
       58108.108       5.9210670       19.044760
       58108.129       16.433155       19.039207
       58108.170       33.344634       19.043653
       58108.190       7.0895710       19.045645
       58108.210      0.93298400       19.033976
       58108.231       8.8161970       19.027786
       58108.251      -9.5103380       19.017056
       58108.272      -2.9056680       19.014387
       58108.292      -3.7820930       19.017132
       58108.313       7.9622950       19.007524
       58108.333       5.2517110       19.008692
       58108.353       5.2170000       19.012693
       58108.374       4.3096200       18.991676
       58108.415       14.882033       18.989468
       58108.435       33.198854       18.992542
       58108.456       5.5302820       18.986357
       58108.476      -16.022276       18.985907
       58108.497       6.2030650       18.974815
       58108.517       10.801876       18.974892
       58108.537       43.288556       18.965086
       58108.558       26.471726       18.968990
       58108.578       6.1786930       18.953701
       58108.599      -4.1445350       18.958921
       58108.619       18.916532       18.945930
       58108.660       8.7787250       18.939354
       58108.680       21.848222       18.930563
       58108.701       25.125223       18.935736
       58108.721      -4.4315590       18.933598
       58108.742      0.59751500       18.925823
       58108.762       16.229388       18.923941
       58108.783       9.6323390       18.919413
       58108.803       30.056444       18.922436
       58108.823      -16.407818       18.912859
       58108.844       8.6324510       18.909075
       58108.864      0.81712900       18.903172
       58108.905       30.301598       18.897139
       58108.926       7.5968250       18.890297
       58108.966       29.394691       18.893591
       58108.987       9.7773770       18.877327
       58109.007       48.764676       18.869061
       58109.028       7.8740850       18.870739
       58109.048       3.4654440       18.876202
       58109.069      -3.0121540       18.864611
       58109.089      -6.1290120       18.861446
       58109.110       24.328697       18.860065
       58109.150       1.1423960       18.846455
       58109.171       16.916215       18.846487
       58109.191       21.790410       18.836323
       58109.212       11.529372       18.841852
       58109.232       20.235588       18.828659
       58109.253       11.830754       18.825596
       58109.273       15.142241       18.824915
       58109.293       14.760874       18.826166
       58109.314       9.5863160       18.817410
       58109.334       25.221379       18.804375
       58109.355       20.022275       18.810991
       58109.375      -4.3740690       18.802757
       58109.396       19.080359       18.792749
       58109.416       1.5121550       18.792616
       58109.436       17.118781       18.788807
       58109.457       2.3307750       18.779015
       58109.477       20.176821       18.773758
       58109.498      -7.9633990       18.771421
       58109.518      -5.3183940       18.775253
       58109.539       30.364622       18.768984
       58109.559       12.977611       18.760782
       58109.579       4.2031920       18.754475
       58109.600      -7.8731050       18.754715
       58109.641       28.741000       18.755386
       58109.661     0.055499000       18.746655
       58109.682       14.644340       18.740097
       58109.702       4.5713280       18.735188
       58109.723       26.630182       18.721199
       58109.763      -3.7728130       18.721045
       58109.784      -2.4352810       18.714985
       58109.804      -14.154836       18.714283
       58109.825     -0.41083700       18.706244
       58109.845       14.146651       18.698774
       58109.886       8.0190820       18.693596
       58109.906       15.204968       18.693121
       58109.927       8.3010170       18.685427
       58109.947       6.1200980       18.684340
       58109.968       9.5008290       18.669771
       58109.988      -16.477246       18.669363
       58110.009       17.110070       18.669979
       58110.029       27.500758       18.668242
       58110.049       20.021503       18.661598
       58110.070      -11.699828       18.650751
       58110.090      -9.9133180       18.655033
       58110.131       6.3185230       18.651941
       58110.152       12.552119       18.648581
       58110.172       30.054006       18.640276
       58110.192      -1.4691920       18.639311
       58110.213      -1.5499200       18.635166
       58110.233       6.5022390       18.624922
       58110.254      -3.1375210       18.624840
       58110.274       3.2138720       18.614462
       58110.295      -15.539524       18.621386
       58110.315       3.1362410       18.607931
       58110.336       1.2590810       18.609951
       58110.376       17.426923       18.596746
       58110.397       1.4990820       18.596918
       58110.417      0.59379000       18.602648
       58110.438      -1.1214730       18.593307
       58110.458       1.3528010       18.583891
       58110.479       23.384125       18.581125
       58110.499       1.8819690       18.588245
       58110.519       4.6050130       18.579857
       58110.540      -3.6391800       18.575897
       58110.560       13.307784       18.576023
       58110.581       21.191362       18.571133
       58110.622       18.563474       18.561407
       58110.662      -3.1776980       18.552235
       58110.683       2.7669030       18.545595
       58110.703       4.8433740       18.557201
       58110.724       5.3056430       18.554056
       58110.744       27.851835       18.543230
       58110.765      -4.6045460       18.542831
       58110.785      -3.4685180       18.538658
       58110.806      -17.120161       18.533978
       58110.826       14.384241       18.524431
       58110.867      -2.6814770       18.524460
       58110.887       1.5562080       18.517822
       58110.908      -9.6800880       18.509991
       58110.928       4.1790710       18.510864
       58110.949      -10.904360       18.506586
       58110.969      -5.4458830       18.498716
       58111.010      -3.7808690       18.489473
       58111.030       14.041549       18.491055
       58111.051       16.580030       18.481344
       58111.071      -1.7405040       18.488926
       58111.112      -8.8923270       18.471416
       58111.132       11.608536       18.463953
       58111.153       28.570192       18.460295
       58111.173    -0.076032000       18.451880
       58111.194       17.235799       18.444782
       58111.214      -24.786820       18.453609
       58111.235       33.246668       18.440868
       58111.255       4.5583990       18.448566
       58111.275       5.0175460       18.436029
       58111.296       13.622421       18.420862
       58111.316       11.527851       18.426014
       58111.337       11.962989       18.423944
       58111.357       6.5515320       18.423958
       58111.378      -3.6675730       18.418234
       58111.398      -4.9187390       18.412985
       58111.419       25.170149       18.397409
       58111.439       7.1364360       18.401575
       58111.459       14.230317       18.397007
       58111.480       14.671849       18.389364
       58111.500       13.920252       18.378839
       58111.521       14.515270       18.382006
       58111.541      -7.8896280       18.381428
       58111.562      -21.378143       18.379425
       58111.602      -4.9799700       18.363766
       58111.623      -1.1741790       18.365993
       58111.643      -3.5265740       18.360718
       58111.664       14.167972       18.356037
       58111.684       3.0899490       18.344160
       58111.705       8.7991900       18.345201
       58111.725      -26.240620       18.337393
       58111.745       6.0210620       18.326843
       58111.766      -10.533163       18.324711
       58111.786       6.6379690       18.331505
       58111.807      -3.3547110       18.320114
       58111.848     -0.51330900       18.317354
       58111.868       12.688418       18.317167
       58111.888      -8.6075990       18.312164
       58111.909       6.7548780       18.305716
       58111.929       10.410316       18.310041
       58111.950       13.604893       18.299614
       58111.970      -6.6087300       18.293909
       58111.991      -18.392603       18.297241
       58112.011       3.6012210       18.288525
       58112.032       11.488511       18.274641
       58112.052      0.98855000       18.279032
       58112.093     -0.97590100       18.275425
       58112.113      -9.9624310       18.274197
       58112.134      -9.1835420       18.266876
       58112.154      -1.4249150       18.269123
       58112.175       3.5153570       18.258156
       58112.195     -0.26349000       18.255404
       58112.215      -16.073349       18.241179
       58112.236      -13.361075       18.244320
       58112.256       1.5944030       18.245352
       58112.277       5.7846940       18.228405
       58112.297      -19.384266       18.224566
       58112.338      -10.036937       18.235201
       58112.358       12.381856       18.226553
       58112.379       3.6740790       18.213087
       58112.399      -14.286002       18.216625
       58112.420      -3.8959140       18.217985
       58112.440       2.7275200       18.212818
       58112.461      -6.6894040       18.208370
       58112.481      -2.2610720       18.210909
       58112.501      -11.386589       18.196390
       58112.522       11.242082       18.203770
       58112.542       10.865175       18.192099
       58112.583       1.0693330       18.182226
       58112.604       36.625957       18.183811
       58112.624       37.966170       18.181662
       58112.645      -12.329336       18.180393
       58112.665       1.2118070       18.166494
       58112.685       24.406014       18.164284
       58112.706      -1.0207660       18.164236
       58112.726       9.2919340       18.158735
       58112.747      -15.463638       18.165638
       58112.767      -9.5076080       18.157045
       58112.788       2.0803640       18.140316
       58112.808      -16.490389       18.151363
       58112.828       2.7848000       18.141809
       58112.849      -14.371948       18.138592
       58112.869       12.762666       18.141867
       58112.890       17.402564       18.133873
       58112.910       2.5937700       18.124224
       58112.931      -1.8093110       18.126120
       58112.951       7.6479010       18.127216
       58112.971      -2.1331560       18.118845
       58112.992       2.1997170       18.109919
       58113.012      -3.6744030       18.109470
       58113.033      -5.9401710       18.110743
       58113.074       5.8100040       18.101089
       58113.094       7.8891410       18.085503
       58113.115      -2.2249490       18.092062
       58113.135       3.8514590       18.095610
       58113.155       16.947931       18.095201
       58113.176      -18.501644       18.092537
       58113.196       2.9623400       18.079119
       58113.217      -3.7260230       18.082035
       58113.237     -0.71048300       18.076031
       58113.258      -9.9833860       18.072409
       58113.278      0.19154300       18.064095
       58113.319       9.1098350       18.061295
       58113.339       9.7124620       18.057732
       58113.360      -3.1532330       18.050634
       58113.380       9.0952050       18.051584
       58113.401      -18.984314       18.057009
       58113.421      -10.830115       18.044863
       58113.441       2.4190690       18.037222
       58113.462      -10.993557       18.033670
       58113.482      -8.4049870       18.031790
       58113.503      -4.8558070       18.027060
       58113.523       6.5208950       18.023106
       58113.564       5.2811490       18.018393
       58113.584      -1.3423430       18.020433
       58113.605       13.376687       18.018623
       58113.625      -7.5312070       18.008537
       58113.646       4.1369020       17.999329
       58113.666       11.409073       18.003866
