time flux flux_err
58167.86356617223 19481.38950950283 15.205799834654256
58168.10131032709 19307.79749823429 15.033382728746565
58168.356762157295 19116.315464782056 15.81709427387082
58168.60366251995 18915.78929062492 18.8141371729324
58168.86770544163 18728.43616395579 18.07631495733915
58169.10435988705 18510.223180452256 18.148561460771955
58169.3496308791 18333.522303766993 17.931660372327055
58169.61351018634 18112.36928493006 18.03753237752807
58169.86230599289 17886.23387720346 18.177081246948088
58170.114093616095 17674.316278952523 19.24315899768189
58170.3428789616 17448.36573295474 19.976917040649905
58170.62146394423 17199.048230935685 23.859190941369754
58170.86547749839 16952.509806907045 19.34024424029407
58171.11071816212 16734.62309434653 19.30073871419419
58171.34821686448 16513.90909612776 23.560801409884103
58171.61251035674 16258.446949020643 21.96255444927798
58171.8685538175 16027.315390886946 19.26992802090551
58172.113716042026 15785.364318865713 22.34392942169087
58172.358971986585 15554.835784315674 19.419392129381304
58172.606940665966 15307.028198528153 24.268126995752002
58172.86055895609 15059.198617943026 23.997957866787527
58173.11685556708 14826.488324504135 18.34000126129934
58173.36202130514 14602.222856282775 19.78472376673271
58173.60735584796 14375.35075733126 17.35665513171764
58173.741 14275.84 0.0
